player_id,player_normalized,season,team,pos,pts_per_game,ast_per_game,trb_per_game,stl_per_game,blk_per_game,tov_per_game,fg_percent,ft_percent,x3p_percent,mp_per_game,g,fppg,per
porzikr01,kristaps porziņģis,2025,BOS,C,19.5,2.1,6.8,0.7,1.5,1.3,0.483,0.809,0.412,28.8,42,33.650000000000006,22.3
postqu01,quinten post,2025,GSW,PF,8.1,1.3,3.5,0.4,0.4,0.8,0.449,0.778,0.408,16.3,42,14.75,14.2
pottemi01,micah potter,2025,UTA,C,4.3,0.8,4.3,0.4,0.4,0.8,0.422,0.85,0.316,18.6,38,11.0,8.5
poweldw01,dwight powell,2025,DAL,C,2.1,1.0,2.1,0.3,0.4,0.3,0.689,0.651,0.4,10.0,55,7.15,12.9
powelno01,norman powell,2025,LAC,SG,21.8,2.1,3.2,1.2,0.2,1.8,0.484,0.804,0.418,32.6,60,29.849999999999998,17.5
princta02,taurean prince,2025,MIL,SF,8.2,1.9,3.6,1.0,0.2,1.0,0.457,0.813,0.439,27.1,80,16.65,9.8
pritcpa01,payton pritchard,2025,BOS,PG,14.3,3.5,3.8,0.9,0.2,1.0,0.472,0.845,0.407,28.4,80,25.1,17.6
prospol01,olivier-maxence prosper,2025,DAL,PF,3.9,0.8,2.4,0.5,0.1,0.3,0.402,0.645,0.235,11.2,52,8.7,12.6
queentr01,trevelin queen,2025,ORL,SG,4.9,1.2,1.7,1.0,0.3,0.7,0.381,0.857,0.286,13.9,31,10.950000000000001,11.9
quetane01,neemias queta,2025,BOS,C,5.0,0.7,3.8,0.3,0.7,0.6,0.65,0.754,0.0,13.9,62,11.750000000000002,16.3
quickim01,immanuel quickley,2025,TOR,PG,17.1,5.8,3.5,0.7,0.1,1.8,0.42,0.867,0.378,27.8,33,29.5,17.5
quinole01,lester quiñones,2025,2TM,SG,6.6,1.8,1.5,0.2,0.2,1.1,0.397,0.846,0.295,14.1,13,10.700000000000001,9.5
quinole01,lester quiñones,2025,2TM,SG,6.6,1.8,1.5,0.2,0.2,1.1,0.397,0.846,0.295,14.1,13,10.700000000000001,8.2
quinole01,lester quiñones,2025,2TM,SG,6.6,1.8,1.5,0.2,0.2,1.1,0.397,0.846,0.295,14.1,13,10.700000000000001,9.7
randlju01,julius randle,2025,MIN,PF,18.7,4.7,7.1,0.7,0.2,2.8,0.485,0.806,0.344,32.3,69,32.3,17.5
reathdu01,duop reath,2025,POR,C,4.2,0.6,2.0,0.3,0.3,0.3,0.422,0.909,0.321,10.2,46,8.299999999999999,13.7
reaveau01,austin reaves,2025,LAL,SG,20.2,5.8,4.5,1.1,0.3,2.4,0.46,0.877,0.377,34.9,73,34.5,18.1
reddica01,cam reddish,2025,LAL,SF,3.2,0.7,2.0,1.0,0.3,0.4,0.404,0.615,0.277,17.8,33,9.1,7.4
reedpa01,paul reed,2025,DET,C,4.1,1.0,2.7,0.9,0.6,0.6,0.507,0.762,0.286,9.7,45,11.450000000000001,18.6
reevean01,antonio reeves,2025,NOP,SG,6.9,0.9,1.4,0.5,0.1,0.7,0.456,0.8,0.395,15.0,44,10.450000000000001,11.7
reidna01,naz reid,2025,MIN,C,14.2,2.3,6.0,0.7,0.9,1.4,0.462,0.776,0.379,27.5,80,26.25,15.8
risacza01,zaccharie risacher,2025,ATL,SF,12.6,1.2,3.6,0.7,0.5,1.2,0.458,0.711,0.355,24.6,75,19.8,12.2
robbili01,liam robbins,2025,MIL,C,0.7,0.2,0.9,0.2,0.2,0.5,0.25,0.5,0.0,4.4,13,2.4000000000000004,2.6
robindu01,duncan robinson,2025,MIA,SF,11.0,2.4,2.3,0.5,0.1,1.2,0.437,0.887,0.393,24.1,74,17.2,11.8
robinje02,jeremiah robinson-earl,2025,NOP,PF,6.3,1.3,4.8,0.6,0.1,0.8,0.455,0.836,0.341,18.8,66,14.0,12.9
robinmi01,mitchell robinson,2025,NYK,C,5.1,0.8,5.9,0.9,1.1,0.6,0.661,0.684,,17.1,17,16.599999999999998,20.4
rolliry01,ryan rollins,2025,MIL,PG,6.2,1.9,1.9,0.8,0.3,0.9,0.487,0.8,0.408,14.6,56,12.799999999999999,14.0
roziete01,terry rozier,2025,MIA,PG,10.6,2.6,3.7,0.6,0.2,1.2,0.391,0.852,0.295,25.9,64,19.000000000000004,10.5
ruperra01,rayan rupert,2025,POR,SG,3.0,0.5,1.3,0.3,0.1,0.6,0.408,0.767,0.271,8.8,52,5.45,8.1
ryanma01,matt ryan,2025,NYK,SF,1.5,0.2,0.4,0.1,0.0,0.2,0.323,1.0,0.316,3.6,19,2.25,6.1
sabondo01,domantas sabonis,2025,SAC,C,19.1,6.0,13.9,0.7,0.4,2.9,0.59,0.754,0.417,34.7,70,41.85,22.9
salauti01,tidjane salaün,2025,CHO,PF,5.9,1.2,4.7,0.5,0.2,1.0,0.33,0.713,0.283,20.7,60,13.150000000000002,7.7
santogu01,gui santos,2025,GSW,PF,4.1,1.4,3.1,0.4,0.2,0.8,0.458,0.69,0.33,13.6,56,9.999999999999998,11.7
saricda01,dario šarić,2025,DEN,C,3.5,1.4,3.1,0.4,0.1,0.9,0.362,0.7,0.269,13.1,16,9.049999999999999,7.7
sarral01,alex sarr,2025,WAS,C,13.0,2.4,6.5,0.7,1.5,1.7,0.394,0.679,0.308,27.1,67,26.900000000000002,12.9
sassema01,marcus sasser,2025,DET,PG,6.6,2.3,1.2,0.6,0.1,0.9,0.463,0.843,0.382,14.2,57,12.1,14.0
scheiba01,baylor scheierman,2025,BOS,SG,3.6,1.1,2.1,0.5,0.1,0.4,0.355,0.75,0.317,12.4,31,8.450000000000001,10.3
sengual01,alperen şengün,2025,HOU,C,19.1,4.9,10.3,1.1,0.8,2.6,0.496,0.692,0.233,31.5,76,38.9,21.4
sensabr01,brice sensabaugh,2025,UTA,SF,10.9,1.5,3.0,0.6,0.1,1.5,0.459,0.89,0.422,20.2,71,16.4,13.4
sextoco01,collin sexton,2025,UTA,SG,18.4,4.2,2.7,0.7,0.1,2.5,0.48,0.865,0.406,27.9,63,26.9,16.6
shamela01,landry shamet,2025,NYK,SG,5.7,0.5,1.2,0.5,0.0,0.4,0.461,0.667,0.397,15.2,50,8.5,9.7
shannte01,terrence shannon jr.,2025,MIN,SG,4.3,1.0,1.5,0.2,0.2,0.5,0.482,0.81,0.355,10.6,32,7.800000000000001,11.9
sharpda01,day'ron sharpe,2025,BRK,C,7.9,1.8,6.6,0.8,0.8,1.3,0.521,0.757,0.244,18.1,50,19.9,19.7
sharpsh01,shaedon sharpe,2025,POR,SG,18.5,2.8,4.5,0.9,0.2,2.1,0.452,0.785,0.311,31.3,72,27.849999999999998,14.5
sheadja01,jamal shead,2025,TOR,PG,7.1,4.2,1.5,0.8,0.1,1.6,0.405,0.768,0.323,19.6,75,15.549999999999999,9.9
sheppbe01,ben sheppard,2025,IND,SG,5.3,1.3,2.8,0.6,0.2,0.3,0.418,0.889,0.342,19.5,63,11.75,9.2
sheppre01,reed sheppard,2025,HOU,PG,4.4,1.4,1.5,0.7,0.3,0.7,0.351,0.813,0.338,12.6,52,9.8,9.7
siakapa01,pascal siakam,2025,IND,PF,20.2,3.4,6.9,0.9,0.5,1.4,0.519,0.734,0.389,32.7,78,34.300000000000004,19.2
simonan01,anfernee simons,2025,POR,SG,19.3,4.8,2.7,0.9,0.1,2.0,0.426,0.902,0.363,32.7,70,29.7,14.9
simpskj01,kj simpson,2025,CHO,PG,7.8,3.1,3.0,0.9,0.2,1.6,0.346,0.82,0.254,23.4,36,16.6,8.3
smithdr01,dru smith,2025,MIA,SG,6.2,1.6,2.6,1.5,0.4,1.2,0.508,0.75,0.533,19.1,14,14.750000000000002,13.3
smithja04,jalen smith,2025,CHI,C,8.2,1.0,5.6,0.3,0.7,0.6,0.466,0.809,0.324,15.0,64,17.199999999999996,18.7
smithja05,jabari smith jr.,2025,HOU,PF,12.2,1.1,7.0,0.4,0.7,1.1,0.438,0.825,0.354,30.1,57,22.499999999999996,12.6
smithni01,nick smith jr.,2025,CHO,SG,9.9,2.4,2.1,0.3,0.1,1.4,0.391,0.935,0.34,22.8,60,15.200000000000001,8.3
smithty02,tyler smith,2025,MIL,PF,2.9,0.2,1.1,0.1,0.2,0.3,0.48,0.75,0.433,5.3,23,4.75,15.2
sochaje01,jeremy sochan,2025,SAS,PF,11.4,2.4,6.5,0.8,0.5,1.6,0.535,0.696,0.308,25.3,54,23.15,15.9
spencca01,cam spencer,2025,MEM,SG,4.2,1.4,1.2,0.4,0.0,0.2,0.415,1.0,0.358,10.1,25,8.3,14.2
spencpa01,pat spencer,2025,GSW,PG,2.5,1.2,1.2,0.4,0.1,0.5,0.406,0.733,0.227,6.4,39,6.25,12.6
stevela01,lamar stevens,2025,MEM,PF,4.4,0.5,2.2,0.3,0.2,0.6,0.46,0.727,0.296,9.1,17,8.000000000000002,11.5
stewais01,isaiah stewart,2025,DET,C,6.0,1.7,5.5,0.4,1.4,0.9,0.559,0.759,0.321,19.9,72,17.650000000000002,14.6
strawju01,julian strawther,2025,DEN,SG,9.0,1.3,2.2,0.6,0.2,0.9,0.432,0.822,0.349,21.3,65,14.249999999999998,9.5
strusma01,max strus,2025,CLE,SF,9.4,3.2,4.3,0.5,0.2,1.1,0.442,0.824,0.386,25.5,50,19.15,12.6
suggsja01,jalen suggs,2025,ORL,PG,16.2,3.7,4.0,1.5,0.9,2.9,0.41,0.882,0.314,28.6,35,28.85,14.4
swideco01,cole swider,2025,2TM,SF,5.9,0.3,2.7,0.4,0.2,0.4,0.349,0.0,0.319,16.9,10,10.15,6.5
swideco01,cole swider,2025,2TM,SF,5.9,0.3,2.7,0.4,0.2,0.4,0.349,0.0,0.319,16.9,10,10.15,-11.0
swideco01,cole swider,2025,2TM,SF,5.9,0.3,2.7,0.4,0.2,0.4,0.349,0.0,0.319,16.9,10,10.15,8.0
tateja01,jae'sean tate,2025,HOU,SF,3.6,0.9,2.3,0.5,0.1,0.4,0.473,0.681,0.348,11.3,52,8.35,12.3
tatumja01,jayson tatum,2025,BOS,PF,26.8,6.0,8.7,1.1,0.5,2.9,0.452,0.814,0.343,36.4,72,45.6,21.7
templga01,garrett temple,2025,TOR,SG,1.9,1.1,1.0,0.6,0.1,0.4,0.3,0.917,0.214,8.1,28,5.8999999999999995,8.5
terryda01,dalen terry,2025,CHI,SG,4.5,1.3,1.7,0.6,0.2,0.7,0.448,0.71,0.356,13.5,73,9.450000000000001,9.6
theisda01,daniel theis,2025,NOP,C,4.3,1.6,4.3,0.5,0.5,0.7,0.473,0.838,0.243,16.3,38,12.8,12.1
thomaca02,cam thomas,2025,BRK,SG,24.0,3.8,3.3,0.6,0.1,2.5,0.438,0.881,0.349,31.2,25,32.25,18.0
thompam01,amen thompson,2025,HOU,SF,14.1,3.8,8.2,1.4,1.3,2.0,0.557,0.684,0.275,32.2,69,32.75,18.7
thompau01,ausar thompson,2025,DET,SF,10.1,2.3,5.1,1.7,0.7,1.4,0.535,0.641,0.224,22.5,59,23.25,17.2
thompkl01,klay thompson,2025,DAL,SF,14.0,2.0,3.4,0.7,0.4,1.2,0.412,0.905,0.391,27.3,72,21.95,12.9
thomptr01,tristan thompson,2025,CLE,C,1.7,0.6,3.4,0.1,0.3,0.4,0.437,0.233,0.0,8.2,40,6.6,9.1
thybuma01,matisse thybulle,2025,POR,SG,7.5,1.9,3.5,2.2,0.6,0.9,0.477,0.467,0.438,20.8,15,19.950000000000003,17.0
tillmxa01,xavier tillman sr.,2025,BOS,C,1.0,0.2,1.3,0.3,0.2,0.4,0.245,0.75,0.156,7.0,33,3.4499999999999997,2.4
toppiob01,obi toppin,2025,IND,PF,10.5,1.6,4.0,0.6,0.4,0.9,0.529,0.781,0.365,19.6,79,18.5,17.4
townska01,karl-anthony towns,2025,NYK,C,24.4,3.1,12.8,1.0,0.7,2.7,0.526,0.829,0.42,35.0,72,43.4,23.4
travelu01,luke travers,2025,CLE,SG,1.0,0.7,1.7,0.1,0.1,0.7,0.25,1.0,0.0,7.3,12,3.55,1.9
trentga02,gary trent jr.,2025,MIL,SG,11.1,1.2,2.3,1.0,0.1,0.6,0.431,0.848,0.416,25.6,74,17.349999999999998,11.7
tshieos01,oscar tshiebwe,2025,UTA,C,7.6,0.6,8.7,0.9,0.1,0.7,0.6,0.742,,18.2,14,18.999999999999996,21.0
turnemy01,myles turner,2025,IND,C,15.6,1.5,6.5,0.8,2.0,1.7,0.481,0.773,0.396,30.2,72,29.650000000000002,16.1
tysonhu01,hunter tyson,2025,DEN,PF,2.6,0.4,1.5,0.2,0.1,0.3,0.375,0.75,0.311,7.8,51,5.1499999999999995,9.0
tysonja01,jaylon tyson,2025,CLE,SG,3.6,0.9,2.0,0.3,0.1,0.6,0.43,0.792,0.345,9.6,47,7.35,11.1
umudest01,stanley umude,2025,MIL,SG,0.7,0.2,0.8,0.1,0.3,0.1,0.192,0.5,0.2,3.9,22,2.6999999999999997,3.4
vandeja01,jarred vanderbilt,2025,LAL,PF,4.1,1.1,5.1,1.0,0.3,0.8,0.488,0.556,0.281,16.1,36,13.299999999999999,13.2
vanvlfr01,fred vanvleet,2025,HOU,PG,14.1,5.6,3.7,1.6,0.4,1.5,0.378,0.81,0.345,35.2,60,29.7,12.8
vassede01,devin vassell,2025,SAS,SG,16.3,2.9,4.0,1.3,0.5,1.4,0.443,0.792,0.368,31.0,64,27.75,14.2
vincega01,gabe vincent,2025,LAL,PG,6.4,1.4,1.3,0.7,0.2,0.6,0.4,0.714,0.353,21.2,72,11.450000000000001,7.4
vucevni01,nikola vučević,2025,CHI,C,18.5,3.5,10.1,0.8,0.7,1.6,0.53,0.805,0.402,31.2,73,36.0,20.3
vukcetr01,tristan vukcevic,2025,WAS,C,9.4,1.1,3.7,0.3,0.7,1.2,0.496,0.776,0.373,14.7,35,16.05,17.8
wadede01,dean wade,2025,CLE,PF,5.4,1.3,4.2,0.7,0.3,0.4,0.413,0.533,0.36,21.2,59,13.65,10.1
wagnefr01,franz wagner,2025,ORL,SF,24.2,4.7,5.7,1.3,0.4,2.3,0.463,0.871,0.295,33.7,60,38.900000000000006,20.1
wagnemo01,moritz wagner,2025,ORL,C,12.9,1.4,4.9,0.8,0.4,1.6,0.562,0.718,0.36,18.8,30,21.299999999999997,22.3
walkeja01,jabari walker,2025,POR,SF,5.2,0.6,3.5,0.6,0.1,0.6,0.515,0.69,0.389,12.5,60,10.75,15.0
walkeja02,jarace walker,2025,IND,PF,6.1,1.5,3.1,0.7,0.3,1.0,0.472,0.667,0.405,15.8,75,12.95,11.9
walkelo01,lonnie walker iv,2025,PHI,SG,12.4,2.5,3.2,0.5,0.3,1.3,0.42,0.8,0.354,23.9,20,20.05,13.1
wallaca01,cason wallace,2025,OKC,SG,8.4,2.5,3.4,1.8,0.5,0.9,0.474,0.811,0.356,27.6,68,20.400000000000002,12.3
wallake01,keaton wallace,2025,ATL,PG,5.4,2.6,1.6,0.9,0.3,1.1,0.401,1.0,0.329,16.2,31,12.8,10.1
walshjo01,jordan walsh,2025,BOS,PF,1.6,0.4,1.3,0.2,0.2,0.3,0.361,0.583,0.273,7.8,52,4.2,6.9
walteja01,ja'kobe walter,2025,TOR,SG,8.6,1.6,3.1,0.8,0.2,1.0,0.405,0.795,0.349,21.2,52,15.600000000000001,10.8
wareke01,kel'el ware,2025,MIA,C,9.3,0.9,7.4,0.6,1.1,0.9,0.554,0.687,0.315,22.2,64,21.400000000000006,17.4
washipj01,p.j. washington,2025,DAL,PF,14.7,2.3,7.8,1.1,1.1,2.1,0.453,0.722,0.381,32.2,57,29.349999999999998,14.0
washity02,tyty washington jr.,2025,PHO,PG,2.2,1.0,0.8,0.2,0.0,0.2,0.311,0.5,0.19,7.4,16,4.8,6.5
watfotr01,trendon watford,2025,BRK,PF,10.2,2.6,3.6,0.6,0.3,1.9,0.469,0.762,0.33,20.8,44,18.05,13.0
watsope01,peyton watson,2025,DEN,SF,8.1,1.4,3.4,0.7,1.4,0.8,0.477,0.693,0.353,24.4,68,18.05,11.4
wellsja01,jaylen wells,2025,MEM,SG,10.4,1.7,3.4,0.6,0.1,0.9,0.425,0.822,0.352,25.9,79,17.200000000000003,10.5
wembavi01,victor wembanyama,2025,SAS,C,24.3,3.7,11.0,1.1,3.8,3.2,0.476,0.836,0.352,33.2,46,49.89999999999999,24.2
weslebl01,blake wesley,2025,SAS,SG,3.7,2.0,1.1,0.6,0.1,0.9,0.435,0.623,0.293,11.8,58,8.65,9.9
westbru01,russell westbrook,2025,DEN,PG,13.3,6.1,4.9,1.4,0.5,3.2,0.449,0.661,0.323,27.9,75,28.900000000000002,14.3
whiteco01,coby white,2025,CHI,SG,20.4,4.5,3.7,0.9,0.2,2.4,0.453,0.902,0.37,33.1,74,31.199999999999996,15.5
whiteda01,dariq whitehead,2025,BRK,SF,5.7,0.6,1.5,0.3,0.1,0.8,0.406,0.6,0.446,12.3,20,8.299999999999999,9.4
whitede01,derrick white,2025,BOS,SG,16.4,4.8,4.5,0.9,1.1,1.7,0.442,0.839,0.384,33.9,76,31.399999999999995,16.6
whitmca01,cam whitmore,2025,HOU,SF,9.4,1.0,3.0,0.6,0.3,0.9,0.444,0.75,0.355,16.2,51,15.249999999999998,15.5
wiggiaa01,aaron wiggins,2025,OKC,SG,12.0,1.8,3.9,0.8,0.2,0.9,0.488,0.831,0.383,22.9,76,20.200000000000003,16.1
willibr03,brandon williams,2025,DAL,PG,8.3,2.3,1.8,0.7,0.2,1.2,0.521,0.833,0.4,14.8,33,14.600000000000001,18.3
willico04,cody williams,2025,UTA,SG,4.6,1.2,2.3,0.5,0.3,0.9,0.323,0.725,0.259,21.2,50,9.799999999999999,3.7
willigr01,grant williams,2025,CHO,PF,10.4,2.3,5.1,1.1,0.8,1.8,0.439,0.838,0.365,29.9,16,21.9,11.5
willija06,jalen williams,2025,OKC,SG,21.6,5.1,5.3,1.6,0.7,2.2,0.484,0.789,0.365,32.4,69,38.1,20.3
willija07,jaylin williams,2025,OKC,PF,5.9,2.6,5.6,0.5,0.6,0.7,0.439,0.767,0.399,16.7,47,17.45,16.4
willije02,jeenathan williams,2025,HOU,SG,3.3,0.5,0.7,0.4,0.2,0.7,0.435,0.625,0.231,7.4,20,5.55,8.6
willike04,kenrich williams,2025,OKC,PF,6.3,1.4,3.5,0.6,0.1,0.6,0.483,0.718,0.386,16.4,69,13.05,13.7
willima07,mark williams,2025,CHO,C,15.3,2.5,10.2,0.7,1.2,1.6,0.604,0.804,0.0,26.6,44,32.4,23.9
willipa01,patrick williams,2025,CHI,PF,9.0,2.0,3.8,0.8,0.5,1.4,0.397,0.723,0.353,25.0,63,17.650000000000002,9.0
williro04,robert williams,2025,POR,C,5.8,1.1,5.9,0.7,1.7,0.9,0.641,0.882,0.333,17.6,20,18.450000000000003,18.9
willivi01,vince williams jr.,2025,MEM,SG,6.6,2.0,3.6,0.4,0.3,1.2,0.401,0.792,0.274,18.5,27,13.75,9.2
willizi01,zion williamson,2025,NOP,PF,24.6,5.3,7.2,1.2,0.9,3.0,0.567,0.656,0.231,28.6,30,42.0,27.3
willizi02,ziaire williams,2025,BRK,SF,10.0,1.3,4.6,1.0,0.4,1.1,0.412,0.821,0.341,24.5,63,18.95,11.9
wilsoja03,jalen wilson,2025,BRK,PF,9.5,1.8,3.4,0.5,0.1,1.0,0.397,0.818,0.337,25.7,79,16.1,9.5
wongis01,isaiah wong,2025,CHO,SG,6.0,1.4,1.6,0.6,0.0,0.9,0.39,0.735,0.394,13.3,20,10.299999999999999,10.9
yabusgu01,guerschon yabusele,2025,PHI,C,11.0,2.1,5.6,0.8,0.3,1.2,0.501,0.725,0.38,27.1,70,21.3,14.7
youngtr01,trae young,2025,ATL,PG,24.2,11.6,3.1,1.2,0.2,4.7,0.411,0.875,0.34,36.0,76,43.5,18.3
zubaciv01,ivica zubac,2025,LAC,C,16.8,2.7,12.6,0.7,1.1,1.6,0.628,0.661,,32.8,80,36.35,22.3
adebaba01,bam adebayo,2024,MIA,C,19.3,3.9,10.4,1.1,0.9,2.3,0.521,0.755,0.357,34.0,71,38.25000000000001,19.8
aldamsa01,santi aldama,2024,MEM,PF,10.7,2.3,5.8,0.7,0.9,1.1,0.435,0.621,0.349,26.5,61,22.849999999999998,13.1
alexani01,nickeil alexander-walker,2024,MIN,SG,8.0,2.5,2.0,0.8,0.5,0.9,0.439,0.8,0.391,23.4,82,16.1,10.9
allengr01,grayson allen,2024,PHO,SG,13.5,3.0,3.9,0.9,0.6,1.3,0.499,0.878,0.461,33.5,75,24.349999999999998,13.8
allenja01,jarrett allen,2024,CLE,C,16.5,2.7,10.5,0.7,1.1,1.6,0.634,0.742,0.0,31.7,77,33.949999999999996,21.8
alvarjo01,jose alvarado,2024,NOP,PG,7.1,2.1,2.3,1.1,0.3,0.7,0.412,0.673,0.377,18.4,56,15.349999999999998,12.5
anderky01,kyle anderson,2024,MIN,PF,6.4,4.2,3.5,0.9,0.6,1.2,0.46,0.708,0.229,22.6,79,18.750000000000004,12.7
antetgi01,giannis antetokounmpo,2024,MIL,PF,30.4,6.5,11.5,1.2,1.1,3.4,0.611,0.657,0.274,35.2,73,54.0,29.9
antetth01,thanasis antetokounmpo,2024,MIL,PF,0.9,0.5,0.4,0.2,0.1,0.4,0.533,0.0,0.0,4.6,34,2.4,5.5
anthoco01,cole anthony,2024,ORL,PG,11.6,2.9,3.8,0.8,0.5,1.6,0.435,0.826,0.338,22.4,81,21.4,14.6
arcidry01,ryan arcidiacono,2024,NYK,PG,0.0,0.2,0.4,0.1,0.0,0.1,0.0,,0.0,2.3,20,0.8500000000000001,-2.0
avdijde01,deni avdija,2024,WAS,SF,14.7,3.8,7.2,0.8,0.5,2.1,0.506,0.74,0.374,30.1,75,28.749999999999996,14.9
aytonde01,deandre ayton,2024,POR,C,16.7,1.6,11.1,1.0,0.8,1.8,0.57,0.823,0.1,32.4,55,32.9,18.9
azubuud01,udoka azubuike,2024,PHO,C,2.2,0.2,2.0,0.1,0.4,0.3,0.696,0.231,,7.1,16,5.45,12.3
badjiib01,ibou badji,2024,POR,C,1.5,0.6,2.3,0.1,0.9,0.7,0.636,0.5,,10.3,22,6.499999999999999,8.1
baileam01,amari bailey,2024,CHO,PG,2.3,0.7,0.9,0.3,0.0,0.4,0.333,0.857,0.125,6.5,10,4.6,9.7
baldwpa01,patrick baldwin jr.,2024,WAS,SF,4.4,0.8,3.2,0.5,0.4,0.5,0.381,0.679,0.32,13.0,38,10.55,9.7
ballla01,lamelo ball,2024,CHO,PG,23.9,8.0,5.1,1.8,0.2,3.8,0.433,0.865,0.355,32.3,22,42.2,20.8
bambamo01,mo bamba,2024,PHI,C,4.4,0.7,4.2,0.4,1.1,0.7,0.49,0.68,0.391,13.0,57,12.700000000000003,15.4
banchpa01,paolo banchero,2024,ORL,PF,22.6,5.4,6.9,0.9,0.6,3.1,0.455,0.725,0.339,35.0,80,38.25,17.3
banede01,desmond bane,2024,MEM,SG,23.7,5.5,4.4,1.0,0.5,2.7,0.464,0.87,0.381,34.4,42,37.4,18.5
barlodo01,dominick barlow,2024,SAS,PF,4.4,1.1,3.4,0.4,0.4,0.3,0.496,0.69,0.333,12.7,33,11.15,14.6
barneha02,harrison barnes,2024,SAC,PF,12.2,1.2,3.0,0.7,0.1,0.7,0.474,0.801,0.387,29.0,82,18.3,11.9
barnesc01,scottie barnes,2024,TOR,SG,19.9,6.1,8.2,1.3,1.5,2.8,0.475,0.781,0.341,34.9,60,41.45,19.5
bassech01,charles bassey,2024,SAS,C,3.3,1.1,4.0,0.4,0.9,0.8,0.725,0.833,0.0,10.8,19,11.399999999999999,17.7
batesem01,emoni bates,2024,CLE,SF,2.7,0.7,0.9,0.1,0.1,0.5,0.306,0.25,0.303,8.9,15,4.65,2.6
bealbr01,bradley beal,2024,PHO,SG,18.2,5.0,4.4,1.0,0.5,2.5,0.513,0.813,0.43,33.3,53,31.35,16.3
beaslma01,malik beasley,2024,MIL,SG,11.3,1.4,3.7,0.7,0.1,0.7,0.443,0.714,0.413,29.6,79,18.400000000000002,10.3
beaucma01,marjon beauchamp,2024,MIL,SF,4.4,0.6,2.1,0.3,0.1,0.6,0.488,0.679,0.4,12.7,48,7.800000000000001,9.7
bernaju01,jules bernard,2024,WAS,SG,3.9,0.8,1.4,0.2,0.1,0.4,0.453,0.556,0.379,7.8,19,6.85,12.7
beysa01,saddiq bey,2024,ATL,SF,13.7,1.5,6.5,0.8,0.2,0.9,0.416,0.837,0.316,32.7,63,24.05,13.1
bitadgo01,goga bitadze,2024,ORL,C,5.0,1.3,4.6,0.5,1.2,0.7,0.603,0.655,0.143,15.4,62,15.100000000000001,17.8
bitimon01,onuralp bitim,2024,CHI,SG,3.5,0.6,1.4,0.1,0.1,0.4,0.381,0.8,0.273,11.7,23,5.9,5.0
blackan01,anthony black,2024,ORL,PG,4.6,1.3,2.0,0.5,0.3,0.8,0.466,0.613,0.394,16.9,69,9.75,8.4
blackle01,leaky black,2024,CHO,SF,2.7,0.9,1.8,0.3,0.4,0.2,0.481,0.667,0.45,10.9,26,7.3999999999999995,11.5
boehebu01,buddy boeheim,2024,DET,SF,3.4,0.3,1.0,0.0,0.1,0.0,0.31,0.8,0.32,8.4,10,5.1000000000000005,9.1
bogdabo01,bogdan bogdanović,2024,ATL,SG,16.9,3.1,3.4,1.2,0.3,1.4,0.428,0.921,0.374,30.4,79,27.299999999999997,14.7
bolbo01,bol bol,2024,PHO,PF,5.2,0.4,3.2,0.2,0.6,0.4,0.616,0.789,0.423,10.9,43,10.6,18.7
boldema01,marques bolden,2024,2TM,C,3.4,0.4,3.1,0.3,0.6,0.3,0.68,0.75,0.0,11.0,11,9.049999999999999,16.0
boldema01,marques bolden,2024,2TM,C,3.4,0.4,3.1,0.3,0.6,0.3,0.68,0.75,0.0,11.0,11,9.049999999999999,3.0
boldema01,marques bolden,2024,2TM,C,3.4,0.4,3.1,0.3,0.6,0.3,0.68,0.75,0.0,11.0,11,9.049999999999999,16.4
bookede01,devin booker,2024,PHO,PG,27.1,6.9,4.5,0.9,0.4,2.6,0.492,0.886,0.364,36.0,68,42.6,21.9
bostobr01,brandon boston jr.,2024,LAC,SF,5.2,0.4,1.6,0.3,0.3,0.8,0.404,0.697,0.269,10.8,32,8.1,8.7
bouchch01,chris boucher,2024,TOR,PF,6.4,0.5,4.1,0.3,0.5,0.6,0.507,0.772,0.33,14.1,50,12.65,16.0
bouknja01,james bouknight,2024,CHO,SG,3.6,0.4,0.6,0.1,0.1,0.1,0.439,0.5,0.433,5.8,14,5.200000000000001,15.9
branhma01,malaki branham,2024,SAS,PG,9.2,2.1,2.0,0.4,0.1,1.2,0.432,0.873,0.347,21.3,75,14.4,8.7
braunch01,christian braun,2024,DEN,SG,7.3,1.6,3.7,0.5,0.4,0.7,0.46,0.694,0.384,20.2,82,14.950000000000001,12.1
bridgmi01,mikal bridges,2024,BRK,SF,19.6,3.6,4.5,1.0,0.4,2.0,0.436,0.814,0.372,34.8,82,31.0,14.9
bridgmi02,miles bridges,2024,CHO,SF,21.0,3.3,7.3,0.9,0.5,2.0,0.462,0.825,0.349,37.4,69,34.75,15.4
brissos01,oshae brissett,2024,BOS,SF,3.7,0.8,2.9,0.3,0.1,0.4,0.444,0.602,0.273,11.5,55,8.4,12.8
brogdma01,malcolm brogdon,2024,POR,PG,15.7,5.5,3.8,0.7,0.2,1.5,0.44,0.819,0.412,28.7,39,28.5,17.0
brookar01,armoni brooks,2024,BRK,PG,4.2,0.5,1.8,0.1,0.1,0.3,0.326,0.5,0.344,10.4,10,6.95,8.3
brookdi01,dillon brooks,2024,HOU,SF,12.7,1.7,3.4,0.9,0.1,1.2,0.428,0.844,0.359,30.9,72,19.95,9.4
